window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
full_pre_response,RT_ms,baseline_plus_hidden,hidden_00,-74.79948482444414,13.588709333042802,74.79948482444414,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_01,-33.35815982707325,4.005016903286664,33.35815982707325,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_02,36.44339293481132,12.13889802727462,36.44339293481132,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_03,59.17750980835213,6.305837356052019,59.17750980835213,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_04,-25.751846477596995,6.616910355350798,25.751846477596995,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_05,0.8383819540719797,4.6740419989963815,0.8383819540719797,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_06,12.092527956853775,5.360447123145433,12.092527956853775,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_07,73.1589108630553,1.8347396231674324,73.1589108630553,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_08,15.9430075311096,5.12763875752087,15.9430075311096,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_09,8.31212645410986,3.16669526944122,8.31212645410986,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_10,36.586718129700486,4.571105813237461,36.586718129700486,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_11,-38.58816006332104,5.856943434521984,38.58816006332104,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_12,27.072370115997927,0.6802821878768505,27.072370115997927,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_13,-59.47509104642362,12.296595503706929,59.47509104642362,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_14,-11.782092938137525,6.097771593152673,11.782092938137525,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_15,-2.819912555497923,1.1125153904698628,2.819912555497923,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_16,-30.77463393135431,3.6617653761874758,30.77463393135431,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_17,20.063744744579083,6.98337404052592,20.063744744579083,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_18,56.18352967624992,10.136832102314177,56.18352967624992,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_19,43.67738338205253,2.3673660583942744,43.67738338205253,1.0
