,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,subj_id
1913,1.0,0.37489,1,1,1,1,1,1,1,True,sub-STSWD1135,528537,8,528537.0,sub-STSWD1135
1914,1.0,0.39779,1,1,1,1,1,1,1,True,sub-STSWD1135,530969,8,530969.0,sub-STSWD1135
1915,1.0,0.31486,1,1,2,1,1,1,1,True,sub-STSWD1135,533401,8,533401.0,sub-STSWD1135
1916,1.0,0.28573,1,1,2,1,1,1,1,True,sub-STSWD1135,535833,8,535833.0,sub-STSWD1135
1917,1.0,0.34768,1,1,1,1,1,1,1,True,sub-STSWD1135,538265,8,538265.0,sub-STSWD1135
1918,1.0,0.28271,1,1,2,1,1,1,1,True,sub-STSWD1135,540697,8,540697.0,sub-STSWD1135
1919,1.0,0.39644,3,2,1,1,1,1,1,True,sub-STSWD1135,545177,8,545177.0,sub-STSWD1135
1920,1.0,0.45744,3,2,2,1,1,1,1,True,sub-STSWD1135,547609,8,547609.0,sub-STSWD1135
1921,0.0,0.58944,4,2,1,1,1,1,1,True,sub-STSWD1135,550041,8,550041.0,sub-STSWD1135
1922,0.0,0.50731,4,2,2,1,1,1,1,True,sub-STSWD1135,552473,8,552473.0,sub-STSWD1135
1923,1.0,0.95018,4,2,1,1,1,1,1,True,sub-STSWD1135,554905,8,554905.0,sub-STSWD1135
1924,1.0,0.64912,3,2,2,1,1,1,1,True,sub-STSWD1135,557337,8,557337.0,sub-STSWD1135
1925,1.0,0.571,4,2,1,1,1,1,1,True,sub-STSWD1135,559769,8,559769.0,sub-STSWD1135
1926,1.0,0.63203,4,2,2,1,1,1,1,True,sub-STSWD1135,562201,8,562201.0,sub-STSWD1135
1927,1.0,0.72783,1,3,1,1,1,1,1,True,sub-STSWD1135,566681,8,566681.0,sub-STSWD1135
1928,1.0,0.62593,2,3,2,1,1,1,1,True,sub-STSWD1135,569113,8,569113.0,sub-STSWD1135
1929,0.0,0.65779,2,3,1,1,1,1,1,True,sub-STSWD1135,571545,8,571545.0,sub-STSWD1135
1930,1.0,0.47872,2,3,1,1,1,1,1,True,sub-STSWD1135,573977,8,573977.0,sub-STSWD1135
1931,0.0,0.57164,2,3,2,1,1,1,1,True,sub-STSWD1135,576409,8,576409.0,sub-STSWD1135
1932,0.0,0.6476,3,3,1,1,1,1,1,True,sub-STSWD1135,578841,8,578841.0,sub-STSWD1135
1933,1.0,0.94053,3,3,1,1,1,1,1,True,sub-STSWD1135,581273,8,581273.0,sub-STSWD1135
1934,1.0,0.66146,1,3,2,1,1,1,1,True,sub-STSWD1135,583705,8,583705.0,sub-STSWD1135
1935,1.0,0.91872,2,2,1,1,1,1,1,True,sub-STSWD1135,611711,8,611711.0,sub-STSWD1135
1936,1.0,0.59766,3,2,2,1,1,1,1,True,sub-STSWD1135,614143,8,614143.0,sub-STSWD1135
1937,1.0,0.49359,3,2,1,1,1,1,1,True,sub-STSWD1135,616575,8,616575.0,sub-STSWD1135
1938,1.0,1.0435,3,2,1,1,1,1,1,True,sub-STSWD1135,619007,8,619007.0,sub-STSWD1135
1939,1.0,0.40447,2,2,2,1,1,1,1,True,sub-STSWD1135,621439,8,621439.0,sub-STSWD1135
1940,1.0,0.4325,3,2,2,1,1,1,1,True,sub-STSWD1135,623871,8,623871.0,sub-STSWD1135
1941,1.0,0.56434,2,2,1,1,1,1,1,True,sub-STSWD1135,626303,8,626303.0,sub-STSWD1135
1942,0.0,0.77319,2,2,2,1,1,1,1,True,sub-STSWD1135,628735,8,628735.0,sub-STSWD1135
1943,1.0,0.81615,4,4,1,1,1,1,1,True,sub-STSWD1135,633215,8,633215.0,sub-STSWD1135
1944,0.0,0.49352,4,4,1,1,1,1,1,True,sub-STSWD1135,635651,8,635651.0,sub-STSWD1135
1945,1.0,0.81503,1,4,1,1,1,1,1,True,sub-STSWD1135,638079,8,638079.0,sub-STSWD1135
1946,0.0,0.84197,2,4,2,1,1,1,1,True,sub-STSWD1135,640511,8,640511.0,sub-STSWD1135
1947,1.0,0.67431,1,4,2,1,1,1,1,True,sub-STSWD1135,642947,8,642947.0,sub-STSWD1135
1948,1.0,0.83918,2,4,1,1,1,1,1,True,sub-STSWD1135,645379,8,645379.0,sub-STSWD1135
1949,1.0,1.1691,3,4,2,1,1,1,1,True,sub-STSWD1135,647811,8,647811.0,sub-STSWD1135
1950,1.0,0.50305,3,4,1,1,1,1,1,True,sub-STSWD1135,650243,8,650243.0,sub-STSWD1135
1951,1.0,0.35091,2,1,2,1,1,1,1,True,sub-STSWD1135,654723,8,654723.0,sub-STSWD1135
1952,1.0,0.50482,2,1,2,1,1,1,1,True,sub-STSWD1135,657155,8,657155.0,sub-STSWD1135
1953,1.0,0.2944,2,1,1,1,1,1,1,True,sub-STSWD1135,659582,8,659582.0,sub-STSWD1135
1954,1.0,0.41872,2,1,1,1,1,1,1,True,sub-STSWD1135,662019,8,662019.0,sub-STSWD1135
1955,0.0,0.49168,2,1,2,1,1,1,1,True,sub-STSWD1135,664451,8,664451.0,sub-STSWD1135
1956,1.0,0.39861,2,1,2,1,1,1,1,True,sub-STSWD1135,666883,8,666883.0,sub-STSWD1135
1957,0.0,0.54515,2,1,2,1,1,1,1,True,sub-STSWD1135,669315,8,669315.0,sub-STSWD1135
1958,1.0,0.42956,2,1,2,1,1,1,1,True,sub-STSWD1135,671747,8,671747.0,sub-STSWD1135
1959,1.0,0.92927,4,3,2,1,1,1,1,True,sub-STSWD1135,676227,8,676227.0,sub-STSWD1135
1960,0.0,0.99029,4,3,1,1,1,1,1,True,sub-STSWD1135,678659,8,678659.0,sub-STSWD1135
1961,1.0,0.5423,1,3,2,1,1,1,1,True,sub-STSWD1135,681091,8,681091.0,sub-STSWD1135
1962,1.0,0.75716,1,3,1,1,1,1,1,True,sub-STSWD1135,683523,8,683523.0,sub-STSWD1135
1963,1.0,0.97909,3,3,2,1,1,1,1,True,sub-STSWD1135,685955,8,685955.0,sub-STSWD1135
1964,1.0,0.52503,1,3,2,1,1,1,1,True,sub-STSWD1135,688387,8,688387.0,sub-STSWD1135
1965,1.0,1.4079,3,3,2,1,1,1,1,True,sub-STSWD1135,690819,8,690819.0,sub-STSWD1135
1966,0.0,0.6909,4,3,1,1,1,1,1,True,sub-STSWD1135,693251,8,693251.0,sub-STSWD1135
1967,1.0,0.7207,1,2,2,1,1,1,1,True,sub-STSWD1135,697731,8,697731.0,sub-STSWD1135
1968,0.0,0.46772,3,2,1,1,1,1,1,True,sub-STSWD1135,700162,8,700162.0,sub-STSWD1135
1969,1.0,0.37166,3,2,2,1,1,1,1,True,sub-STSWD1135,702594,8,702594.0,sub-STSWD1135
1970,1.0,0.66459,1,2,1,1,1,1,1,True,sub-STSWD1135,705026,8,705026.0,sub-STSWD1135
1971,1.0,0.38252,1,2,1,1,1,1,1,True,sub-STSWD1135,707458,8,707458.0,sub-STSWD1135
1972,1.0,0.67556,3,2,2,1,1,1,1,True,sub-STSWD1135,709891,8,709891.0,sub-STSWD1135
1973,0.0,0.6073,3,2,1,1,1,1,1,True,sub-STSWD1135,712323,8,712323.0,sub-STSWD1135
1974,1.0,0.49233,1,2,1,1,1,1,1,True,sub-STSWD1135,714755,8,714755.0,sub-STSWD1135
1975,1.0,0.49921,2,4,2,1,1,1,1,True,sub-STSWD1135,719235,8,719235.0,sub-STSWD1135
1976,1.0,0.76736,2,4,2,1,1,1,1,True,sub-STSWD1135,721667,8,721667.0,sub-STSWD1135
1977,1.0,0.67708,1,4,2,1,1,1,1,True,sub-STSWD1135,724099,8,724099.0,sub-STSWD1135
1978,1.0,0.58301,1,4,2,1,1,1,1,True,sub-STSWD1135,726530,8,726530.0,sub-STSWD1135
1979,1.0,0.8809,3,4,1,1,1,1,1,True,sub-STSWD1135,728962,8,728962.0,sub-STSWD1135
1980,1.0,0.48014,3,4,1,1,1,1,1,True,sub-STSWD1135,731394,8,731394.0,sub-STSWD1135
1981,1.0,0.53883,4,4,1,1,1,1,1,True,sub-STSWD1135,733826,8,733826.0,sub-STSWD1135
1982,1.0,0.98576,4,4,2,1,1,1,1,True,sub-STSWD1135,736258,8,736258.0,sub-STSWD1135
1983,1.0,0.91198,4,3,2,1,1,1,1,True,sub-STSWD1135,740738,8,740738.0,sub-STSWD1135
1984,0.0,1.2106,2,3,2,1,1,1,1,True,sub-STSWD1135,743170,8,743170.0,sub-STSWD1135
1985,1.0,0.76681,4,3,2,1,1,1,1,True,sub-STSWD1135,745602,8,745602.0,sub-STSWD1135
1986,1.0,0.60541,3,3,2,1,1,1,1,True,sub-STSWD1135,748034,8,748034.0,sub-STSWD1135
1987,1.0,0.83935,3,3,2,1,1,1,1,True,sub-STSWD1135,750466,8,750466.0,sub-STSWD1135
1988,1.0,1.2193,2,3,2,1,1,1,1,True,sub-STSWD1135,752898,8,752898.0,sub-STSWD1135
1989,1.0,1.198,2,3,1,1,1,1,1,True,sub-STSWD1135,755330,8,755330.0,sub-STSWD1135
1990,1.0,0.63749,3,3,1,1,1,1,1,True,sub-STSWD1135,757762,8,757762.0,sub-STSWD1135
1991,1.0,0.35208,3,1,2,1,1,1,1,True,sub-STSWD1135,762242,8,762242.0,sub-STSWD1135
1992,1.0,0.39027,3,1,2,1,1,1,1,True,sub-STSWD1135,764674,8,764674.0,sub-STSWD1135
1993,1.0,0.31822,3,1,1,1,1,1,1,True,sub-STSWD1135,767106,8,767106.0,sub-STSWD1135
1994,1.0,0.44521,3,1,1,1,1,1,1,True,sub-STSWD1135,769538,8,769538.0,sub-STSWD1135
1995,0.0,0.39316,3,1,1,1,1,1,1,True,sub-STSWD1135,771970,8,771970.0,sub-STSWD1135
1996,1.0,0.32291,3,1,2,1,1,1,1,True,sub-STSWD1135,774402,8,774402.0,sub-STSWD1135
1997,1.0,0.27503,3,1,1,1,1,1,1,True,sub-STSWD1135,776834,8,776834.0,sub-STSWD1135
1998,1.0,0.37897,3,1,2,1,1,1,1,True,sub-STSWD1135,779266,8,779266.0,sub-STSWD1135
1999,1.0,0.67153,3,1,1,1,1,1,1,True,sub-STSWD1136,28391,8,28391.0,sub-STSWD1136
2000,1.0,1.0051,3,1,2,1,1,1,1,True,sub-STSWD1136,30822,8,30822.0,sub-STSWD1136
2001,1.0,0.5571,3,1,2,1,1,1,1,True,sub-STSWD1136,33254,8,33254.0,sub-STSWD1136
2002,0.0,0.79398,3,1,2,1,1,1,1,True,sub-STSWD1136,35686,8,35686.0,sub-STSWD1136
2003,1.0,0.52391,3,1,1,1,1,1,1,True,sub-STSWD1136,38118,8,38118.0,sub-STSWD1136
2004,1.0,0.34273,3,1,2,1,1,1,1,True,sub-STSWD1136,40550,8,40550.0,sub-STSWD1136
2005,1.0,0.76879,3,1,2,1,1,1,1,True,sub-STSWD1136,42982,8,42982.0,sub-STSWD1136
2006,1.0,0.35272,3,1,1,1,1,1,1,True,sub-STSWD1136,45414,8,45414.0,sub-STSWD1136
2007,1.0,1.5396,4,2,2,1,1,1,1,True,sub-STSWD1136,49894,8,49894.0,sub-STSWD1136
2008,1.0,1.7365,3,2,1,1,1,1,1,True,sub-STSWD1136,52326,8,52326.0,sub-STSWD1136
2009,1.0,0.78748,4,2,2,1,1,1,1,True,sub-STSWD1136,54758,8,54758.0,sub-STSWD1136
2010,1.0,0.76041,4,2,1,1,1,1,1,True,sub-STSWD1136,57190,8,57190.0,sub-STSWD1136
2011,1.0,0.62835,3,2,2,1,1,1,1,True,sub-STSWD1136,59622,8,59622.0,sub-STSWD1136
2012,1.0,0.86429,3,2,1,1,1,1,1,True,sub-STSWD1136,62054,8,62054.0,sub-STSWD1136
2013,1.0,0.74119,4,2,2,1,1,1,1,True,sub-STSWD1136,64486,8,64486.0,sub-STSWD1136
2014,1.0,0.85315,3,2,2,1,1,1,1,True,sub-STSWD1136,66918,8,66918.0,sub-STSWD1136
2015,1.0,0.89004,2,3,1,1,1,1,1,True,sub-STSWD1136,71397,8,71397.0,sub-STSWD1136
2016,1.0,0.64293,2,3,1,1,1,1,1,True,sub-STSWD1136,73829,8,73829.0,sub-STSWD1136
2017,0.0,0.71192,3,3,1,1,1,1,1,True,sub-STSWD1136,76261,8,76261.0,sub-STSWD1136
2018,1.0,1.3538,3,3,2,1,1,1,1,True,sub-STSWD1136,78693,8,78693.0,sub-STSWD1136
2019,1.0,0.63574,2,3,1,1,1,1,1,True,sub-STSWD1136,81125,8,81125.0,sub-STSWD1136
2020,1.0,0.75876,2,3,1,1,1,1,1,True,sub-STSWD1136,83557,8,83557.0,sub-STSWD1136
2021,0.0,1.17,1,3,2,1,1,1,1,True,sub-STSWD1136,85989,8,85989.0,sub-STSWD1136
2022,1.0,1.2545,1,3,1,1,1,1,1,True,sub-STSWD1136,88421,8,88421.0,sub-STSWD1136
2023,,,4,4,2,1,1,1,1,True,sub-STSWD1136,92901,8,,sub-STSWD1136
2024,0.0,1.4424,4,4,1,1,1,1,1,True,sub-STSWD1136,95333,8,95333.0,sub-STSWD1136
2025,1.0,0.6833,2,4,2,1,1,1,1,True,sub-STSWD1136,97765,8,97765.0,sub-STSWD1136
2026,1.0,0.82329,2,4,2,1,1,1,1,True,sub-STSWD1136,100197,8,100197.0,sub-STSWD1136
2027,1.0,1.1782,1,4,1,1,1,1,1,True,sub-STSWD1136,102629,8,102629.0,sub-STSWD1136
2028,1.0,0.90914,2,4,2,1,1,1,1,True,sub-STSWD1136,105061,8,105061.0,sub-STSWD1136
2029,1.0,0.99009,1,4,1,1,1,1,1,True,sub-STSWD1136,107493,8,107493.0,sub-STSWD1136
2030,1.0,1.076,3,4,1,1,1,1,1,True,sub-STSWD1136,109925,8,109925.0,sub-STSWD1136
2031,1.0,1.2649,3,3,1,1,1,1,1,True,sub-STSWD1136,114405,8,114405.0,sub-STSWD1136
2032,1.0,1.1529,1,3,2,1,1,1,1,True,sub-STSWD1136,116837,8,116837.0,sub-STSWD1136
2033,1.0,0.66581,2,3,1,1,1,1,1,True,sub-STSWD1136,119269,8,119269.0,sub-STSWD1136
2034,1.0,0.72671,2,3,1,1,1,1,1,True,sub-STSWD1136,121701,8,121701.0,sub-STSWD1136
2035,1.0,1.0036,1,3,2,1,1,1,1,True,sub-STSWD1136,124133,8,124133.0,sub-STSWD1136
2036,1.0,0.60267,2,3,2,1,1,1,1,True,sub-STSWD1136,126565,8,126565.0,sub-STSWD1136
2037,1.0,0.68747,2,3,1,1,1,1,1,True,sub-STSWD1136,128997,8,128997.0,sub-STSWD1136
2038,1.0,1.1604,3,3,2,1,1,1,1,True,sub-STSWD1136,131429,8,131429.0,sub-STSWD1136
2039,0.0,1.3752,1,2,2,1,1,1,1,True,sub-STSWD1136,138341,8,138341.0,sub-STSWD1136
2040,1.0,1.1312,4,2,1,1,1,1,1,True,sub-STSWD1136,140773,8,140773.0,sub-STSWD1136
2041,1.0,1.1591,4,2,1,1,1,1,1,True,sub-STSWD1136,143205,8,143205.0,sub-STSWD1136
2042,1.0,1.2171,4,2,2,1,1,1,1,True,sub-STSWD1136,145637,8,145637.0,sub-STSWD1136
2043,1.0,1.1719,1,2,1,1,1,1,1,True,sub-STSWD1136,148069,8,148069.0,sub-STSWD1136
2044,1.0,1.0499,4,2,2,1,1,1,1,True,sub-STSWD1136,150501,8,150501.0,sub-STSWD1136
2045,1.0,1.1568,1,2,1,1,1,1,1,True,sub-STSWD1136,152933,8,152933.0,sub-STSWD1136
2046,1.0,0.85872,3,4,1,1,1,1,1,True,sub-STSWD1136,157413,8,157413.0,sub-STSWD1136
2047,1.0,0.97969,3,4,1,1,1,1,1,True,sub-STSWD1136,159845,8,159845.0,sub-STSWD1136
2048,1.0,0.84055,3,4,2,1,1,1,1,True,sub-STSWD1136,162276,8,162276.0,sub-STSWD1136
2049,1.0,1.0006,1,4,1,1,1,1,1,True,sub-STSWD1136,164708,8,164708.0,sub-STSWD1136
2050,1.0,0.79446,1,4,2,1,1,1,1,True,sub-STSWD1136,167140,8,167140.0,sub-STSWD1136
2051,1.0,1.2783,4,4,1,1,1,1,1,True,sub-STSWD1136,169572,8,169572.0,sub-STSWD1136
2052,1.0,0.95237,4,4,2,1,1,1,1,True,sub-STSWD1136,172004,8,172004.0,sub-STSWD1136
2053,1.0,0.66731,2,4,1,1,1,1,1,True,sub-STSWD1136,174436,8,174436.0,sub-STSWD1136
2054,0.0,0.51524,3,1,2,1,1,1,1,True,sub-STSWD1136,178916,8,178916.0,sub-STSWD1136
2055,0.0,0.56918,3,1,2,1,1,1,1,True,sub-STSWD1136,181348,8,181348.0,sub-STSWD1136
2056,1.0,0.46004,3,1,1,1,1,1,1,True,sub-STSWD1136,183780,8,183780.0,sub-STSWD1136
2057,1.0,0.50106,3,1,1,1,1,1,1,True,sub-STSWD1136,186212,8,186212.0,sub-STSWD1136
2058,1.0,0.45696,3,1,1,1,1,1,1,True,sub-STSWD1136,188644,8,188644.0,sub-STSWD1136
2059,1.0,0.38089,3,1,2,1,1,1,1,True,sub-STSWD1136,191076,8,191076.0,sub-STSWD1136
2060,1.0,0.31985,3,1,1,1,1,1,1,True,sub-STSWD1136,193508,8,193508.0,sub-STSWD1136
2061,1.0,0.99174,3,1,1,1,1,1,1,True,sub-STSWD1136,195940,8,195940.0,sub-STSWD1136
2062,1.0,0.89666,1,2,1,1,1,1,1,True,sub-STSWD1136,224454,8,224454.0,sub-STSWD1136
2063,1.0,1.5885,1,2,2,1,1,1,1,True,sub-STSWD1136,226886,8,226886.0,sub-STSWD1136
2064,1.0,1.0186,3,2,1,1,1,1,1,True,sub-STSWD1136,229318,8,229318.0,sub-STSWD1136
2065,1.0,1.5374,1,2,1,1,1,1,1,True,sub-STSWD1136,231750,8,231750.0,sub-STSWD1136
2066,1.0,1.2734,3,2,1,1,1,1,1,True,sub-STSWD1136,234181,8,234181.0,sub-STSWD1136
2067,1.0,1.4883,3,2,1,1,1,1,1,True,sub-STSWD1136,236613,8,236613.0,sub-STSWD1136
2068,1.0,1.3293,3,2,2,1,1,1,1,True,sub-STSWD1136,239045,8,239045.0,sub-STSWD1136
2069,1.0,1.3712,1,2,2,1,1,1,1,True,sub-STSWD1136,241477,8,241477.0,sub-STSWD1136
2070,0.0,1.0112,3,3,2,1,1,1,1,True,sub-STSWD1136,248389,8,248389.0,sub-STSWD1136
2071,1.0,0.57488,3,3,2,1,1,1,1,True,sub-STSWD1136,250821,8,250821.0,sub-STSWD1136
2072,1.0,1.0159,3,3,2,1,1,1,1,True,sub-STSWD1136,253253,8,253253.0,sub-STSWD1136
2073,1.0,0.95581,2,3,2,1,1,1,1,True,sub-STSWD1136,255685,8,255685.0,sub-STSWD1136
2074,1.0,0.89868,3,3,2,1,1,1,1,True,sub-STSWD1136,258117,8,258117.0,sub-STSWD1136
2075,1.0,0.94271,3,3,2,1,1,1,1,True,sub-STSWD1136,260549,8,260549.0,sub-STSWD1136
2076,1.0,0.85669,4,3,1,1,1,1,1,True,sub-STSWD1136,262981,8,262981.0,sub-STSWD1136
2077,1.0,1.0925,4,4,2,1,1,1,1,True,sub-STSWD1136,267461,8,267461.0,sub-STSWD1136
2078,1.0,0.55348,2,4,2,1,1,1,1,True,sub-STSWD1136,269893,8,269893.0,sub-STSWD1136
2079,1.0,0.79036,3,4,1,1,1,1,1,True,sub-STSWD1136,272325,8,272325.0,sub-STSWD1136
2080,1.0,0.79934,3,4,1,1,1,1,1,True,sub-STSWD1136,274757,8,274757.0,sub-STSWD1136
2081,1.0,0.93728,1,4,1,1,1,1,1,True,sub-STSWD1136,277189,8,277189.0,sub-STSWD1136
2082,1.0,0.58122,2,4,1,1,1,1,1,True,sub-STSWD1136,279621,8,279621.0,sub-STSWD1136
2083,1.0,0.58109,1,4,1,1,1,1,1,True,sub-STSWD1136,282053,8,282053.0,sub-STSWD1136
2084,1.0,0.72309,1,4,2,1,1,1,1,True,sub-STSWD1136,284485,8,284485.0,sub-STSWD1136
2085,0.0,0.89494,1,1,2,1,1,1,1,True,sub-STSWD1136,288965,8,288965.0,sub-STSWD1136
2086,1.0,1.0948,1,1,1,1,1,1,1,True,sub-STSWD1136,291397,8,291397.0,sub-STSWD1136
2087,1.0,0.88573,1,1,2,1,1,1,1,True,sub-STSWD1136,293829,8,293829.0,sub-STSWD1136
2088,1.0,0.55787,1,1,2,1,1,1,1,True,sub-STSWD1136,296261,8,296261.0,sub-STSWD1136
2089,1.0,0.58175,1,1,2,1,1,1,1,True,sub-STSWD1136,298693,8,298693.0,sub-STSWD1136
2090,1.0,0.73265,1,1,1,1,1,1,1,True,sub-STSWD1136,301125,8,301125.0,sub-STSWD1136
2091,1.0,0.54558,1,1,1,1,1,1,1,True,sub-STSWD1136,303557,8,303557.0,sub-STSWD1136
2092,1.0,0.70852,1,1,2,1,1,1,1,True,sub-STSWD1136,305989,8,305989.0,sub-STSWD1136
2093,1.0,0.96933,1,4,2,1,1,1,1,True,sub-STSWD1136,310469,8,310469.0,sub-STSWD1136
2094,1.0,1.4484,4,4,2,1,1,1,1,True,sub-STSWD1136,312901,8,312901.0,sub-STSWD1136
2095,1.0,1.3353,4,4,1,1,1,1,1,True,sub-STSWD1136,315333,8,315333.0,sub-STSWD1136
2096,0.0,1.1672,4,4,1,1,1,1,1,True,sub-STSWD1136,317765,8,317765.0,sub-STSWD1136
2097,1.0,0.54811,2,4,2,1,1,1,1,True,sub-STSWD1136,320197,8,320197.0,sub-STSWD1136
2098,1.0,0.56508,2,4,1,1,1,1,1,True,sub-STSWD1136,322629,8,322629.0,sub-STSWD1136
2099,1.0,0.95898,3,4,2,1,1,1,1,True,sub-STSWD1136,325061,8,325061.0,sub-STSWD1136
2100,1.0,0.899,3,4,1,1,1,1,1,True,sub-STSWD1136,327493,8,327493.0,sub-STSWD1136
2101,0.0,1.3048,4,3,1,1,1,1,1,True,sub-STSWD1136,331973,8,331973.0,sub-STSWD1136
2102,0.0,1.2427,4,3,1,1,1,1,1,True,sub-STSWD1136,334404,8,334404.0,sub-STSWD1136
2103,0.0,1.0357,4,3,1,1,1,1,1,True,sub-STSWD1136,336836,8,336836.0,sub-STSWD1136
2104,1.0,1.3316,1,3,1,1,1,1,1,True,sub-STSWD1136,339268,8,339268.0,sub-STSWD1136
2105,1.0,1.3036,4,3,2,1,1,1,1,True,sub-STSWD1136,341700,8,341700.0,sub-STSWD1136
2106,1.0,0.88047,4,3,2,1,1,1,1,True,sub-STSWD1136,344132,8,344132.0,sub-STSWD1136
2107,1.0,0.9374,3,3,1,1,1,1,1,True,sub-STSWD1136,346564,8,346564.0,sub-STSWD1136
2108,1.0,0.80034,1,3,2,1,1,1,1,True,sub-STSWD1136,348996,8,348996.0,sub-STSWD1136
2109,1.0,0.45428,2,2,2,1,1,1,1,True,sub-STSWD1136,353476,8,353476.0,sub-STSWD1136
2110,1.0,0.76821,3,2,1,1,1,1,1,True,sub-STSWD1136,355908,8,355908.0,sub-STSWD1136
2111,1.0,0.7981,2,2,1,1,1,1,1,True,sub-STSWD1136,358340,8,358340.0,sub-STSWD1136
2112,1.0,0.49308,2,2,2,1,1,1,1,True,sub-STSWD1136,360772,8,360772.0,sub-STSWD1136
2113,1.0,0.84697,3,2,2,1,1,1,1,True,sub-STSWD1136,363204,8,363204.0,sub-STSWD1136
2114,1.0,0.49391,3,2,2,1,1,1,1,True,sub-STSWD1136,365636,8,365636.0,sub-STSWD1136
2115,1.0,0.72189,3,2,1,1,1,1,1,True,sub-STSWD1136,368068,8,368068.0,sub-STSWD1136
2116,1.0,0.44474,2,2,2,1,1,1,1,True,sub-STSWD1136,370500,8,370500.0,sub-STSWD1136
2117,1.0,0.69166,1,1,2,1,1,1,1,True,sub-STSWD1136,374980,8,374980.0,sub-STSWD1136
2118,0.0,0.88059,1,1,2,1,1,1,1,True,sub-STSWD1136,377412,8,377412.0,sub-STSWD1136
2119,1.0,0.33554,1,1,1,1,1,1,1,True,sub-STSWD1136,379844,8,379844.0,sub-STSWD1136
2120,1.0,0.69952,1,1,2,1,1,1,1,True,sub-STSWD1136,382276,8,382276.0,sub-STSWD1136
2121,1.0,0.52041,1,1,1,1,1,1,1,True,sub-STSWD1136,384708,8,384708.0,sub-STSWD1136
2122,1.0,0.58439,1,1,1,1,1,1,1,True,sub-STSWD1136,387140,8,387140.0,sub-STSWD1136
2123,1.0,0.70427,1,1,1,1,1,1,1,True,sub-STSWD1136,389572,8,389572.0,sub-STSWD1136
2124,0.0,0.78825,1,1,1,1,1,1,1,True,sub-STSWD1136,392004,8,392004.0,sub-STSWD1136
2125,0.0,1.0207,1,2,2,1,1,1,1,True,sub-STSWD1136,423406,8,423406.0,sub-STSWD1136
2126,1.0,0.88265,2,2,1,1,1,1,1,True,sub-STSWD1136,425838,8,425838.0,sub-STSWD1136
2127,1.0,0.81464,2,2,2,1,1,1,1,True,sub-STSWD1136,428270,8,428270.0,sub-STSWD1136
2128,1.0,0.92056,1,2,1,1,1,1,1,True,sub-STSWD1136,430702,8,430702.0,sub-STSWD1136
2129,1.0,0.49744,2,2,2,1,1,1,1,True,sub-STSWD1136,433134,8,433134.0,sub-STSWD1136
2130,1.0,0.46443,2,2,2,1,1,1,1,True,sub-STSWD1136,435566,8,435566.0,sub-STSWD1136
2131,1.0,0.66533,1,2,1,1,1,1,1,True,sub-STSWD1136,437998,8,437998.0,sub-STSWD1136
2132,1.0,0.61926,1,2,1,1,1,1,1,True,sub-STSWD1136,440430,8,440430.0,sub-STSWD1136
2133,1.0,1.2882,3,4,2,1,1,1,1,True,sub-STSWD1136,444910,8,444910.0,sub-STSWD1136
2134,1.0,1.2211,4,4,1,1,1,1,1,True,sub-STSWD1136,447342,8,447342.0,sub-STSWD1136
2135,0.0,1.1464,4,4,1,1,1,1,1,True,sub-STSWD1136,449778,8,449778.0,sub-STSWD1136
2136,1.0,0.58833,2,4,2,1,1,1,1,True,sub-STSWD1136,452210,8,452210.0,sub-STSWD1136
2137,1.0,0.94226,1,4,2,1,1,1,1,True,sub-STSWD1136,454642,8,454642.0,sub-STSWD1136
2138,1.0,0.5782,2,4,1,1,1,1,1,True,sub-STSWD1136,457074,8,457074.0,sub-STSWD1136
2139,1.0,0.68905,2,4,1,1,1,1,1,True,sub-STSWD1136,459506,8,459506.0,sub-STSWD1136
2140,1.0,0.71802,1,4,1,1,1,1,1,True,sub-STSWD1136,461938,8,461938.0,sub-STSWD1136
2141,1.0,1.673,4,3,1,1,1,1,1,True,sub-STSWD1136,466418,8,466418.0,sub-STSWD1136
2142,1.0,0.61184,2,3,2,1,1,1,1,True,sub-STSWD1136,468850,8,468850.0,sub-STSWD1136
2143,1.0,0.48184,2,3,2,1,1,1,1,True,sub-STSWD1136,471282,8,471282.0,sub-STSWD1136
2144,1.0,0.86075,3,3,1,1,1,1,1,True,sub-STSWD1136,473714,8,473714.0,sub-STSWD1136
2145,1.0,0.61893,3,3,1,1,1,1,1,True,sub-STSWD1136,476146,8,476146.0,sub-STSWD1136
2146,0.0,1.3006,3,3,1,1,1,1,1,True,sub-STSWD1136,478578,8,478578.0,sub-STSWD1136
2147,1.0,1.0575,2,3,2,1,1,1,1,True,sub-STSWD1136,481010,8,481010.0,sub-STSWD1136
2148,1.0,0.97149,4,3,2,1,1,1,1,True,sub-STSWD1136,483442,8,483442.0,sub-STSWD1136
2149,1.0,0.45539,2,1,1,1,1,1,1,True,sub-STSWD1136,487922,8,487922.0,sub-STSWD1136
2150,1.0,0.51728,2,1,1,1,1,1,1,True,sub-STSWD1136,490354,8,490354.0,sub-STSWD1136
2151,1.0,0.59531,2,1,1,1,1,1,1,True,sub-STSWD1136,492786,8,492786.0,sub-STSWD1136
