probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1.0,0.39071,1,3,2,1,1,1,1,True,sub-STSWD1265,639030,8,639030.0,-0.21299090126089826,-0.9674253588272482,0.7924029244056658,2nd,1st,4th,-0.3560605005835892,-1.2045339824417225,1.274382180262107
1.0,0.57562,1,3,2,1,1,1,1,True,sub-STSWD1265,641462,8,641462.0,-0.8398819031925218,-0.4027932465266382,0.13421915160979125,1st,2nd,3rd,-1.2237630977398155,-0.3672944272036021,0.3398228792430293
1.0,0.70362,2,3,1,1,1,1,1,True,sub-STSWD1265,643894,8,643894.0,0.05111190599701325,-0.12932458233646088,-0.04739530639962823,3rd,2nd,2nd,0.3186069532279873,-0.3672944272036021,-0.32700629739547654
0.0,0.63842,3,4,1,1,1,1,1,True,sub-STSWD1265,648374,8,648374.0,1.165534003535736,-0.3337801438329945,0.9842926821116055,4th,2nd,4th,1.2806414561706525,-0.3672944272036021,1.274382180262107
1.0,0.52647,3,4,2,1,1,1,1,True,sub-STSWD1265,650806,8,650806.0,0.8475609362271296,-0.6818921324864214,-1.316928513883788,4th,2nd,1st,1.2806414561706525,-0.3672944272036021,-1.2670862814516963
1.0,0.70734,2,4,2,1,1,1,1,True,sub-STSWD1265,653238,8,653238.0,-0.2362900362555719,-0.3644808286098069,-0.08744357458716417,2nd,2nd,2nd,-0.3560605005835892,-0.3672944272036021,-0.32700629739547654
0.0,0.51428,2,4,1,1,1,1,1,True,sub-STSWD1265,655670,8,655670.0,0.21195703775630695,0.3201830316123012,-1.19550720221325,3rd,3rd,1st,0.3186069532279873,0.27550405315355353,-1.2670862814516963
1.0,0.36021,2,4,1,1,1,1,1,True,sub-STSWD1265,658102,8,658102.0,0.31349308141191534,0.6178179684920103,-0.10561438070655005,3rd,4th,2nd,0.3186069532279873,1.3154439435146539,-0.32700629739547654
1.0,0.5492,4,4,2,1,1,1,1,True,sub-STSWD1265,660534,8,660534.0,1.099424150220276,1.1493836676122098,-0.6128733909960314,4th,4th,2nd,1.2806414561706525,1.3154439435146539,-0.32700629739547654
0.0,0.67905,4,4,1,1,1,1,1,True,sub-STSWD1265,662966,8,662966.0,0.33573986903315145,0.36370988066404897,-1.3617964987265936,3rd,3rd,1st,0.3186069532279873,0.27550405315355353,-1.2670862814516963
1.0,0.65306,1,4,2,1,1,1,1,True,sub-STSWD1265,665398,8,665398.0,-2.864789024669323,-1.7740595083986568,1.1930333836646128,1st,1st,4th,-1.2237630977398155,-1.2045339824417225,1.274382180262107
0.0,0.72195,3,1,1,1,1,1,1,True,sub-STSWD1265,669878,8,669878.0,-0.23064442695562373,-0.21265571773523195,0.9226362704875005,2nd,2nd,4th,-0.3560605005835892,-0.3672944272036021,1.274382180262107
1.0,0.41389,3,1,2,1,1,1,1,True,sub-STSWD1265,672310,8,672310.0,1.441169391352281,0.19682980518809978,-0.8946147297810507,4th,3rd,1st,1.2806414561706525,0.27550405315355353,-1.2670862814516963
1.0,0.48276,3,1,2,1,1,1,1,True,sub-STSWD1265,674742,8,674742.0,-1.422956859346597,-0.6003473232995188,0.8323569590728912,1st,2nd,4th,-1.2237630977398155,-0.3672944272036021,1.274382180262107
1.0,1.1168,3,1,1,1,1,1,1,True,sub-STSWD1265,677174,8,677174.0,0.09005758669656959,0.43319546045791973,2.0455350508775623,3rd,3rd,4th,0.3186069532279873,0.27550405315355353,1.274382180262107
1.0,0.87461,3,1,1,1,1,1,1,True,sub-STSWD1265,679606,8,679606.0,0.0615897711801402,-0.9081550401763582,-0.9656820189883077,3rd,1st,1st,0.3186069532279873,-1.2045339824417225,-1.2670862814516963
1.0,0.68259,3,1,2,1,1,1,1,True,sub-STSWD1265,682038,8,682038.0,0.4924585723706457,-0.4641929292787142,-1.7665028615923726,3rd,2nd,1st,0.3186069532279873,-0.3672944272036021,-1.2670862814516963
1.0,0.37558,3,1,2,1,1,1,1,True,sub-STSWD1265,684470,8,684470.0,-0.9275941957597061,-1.3028770484244327,0.44123389559046394,1st,1st,3rd,-1.2237630977398155,-1.2045339824417225,0.3398228792430293
1.0,0.7475,3,1,1,1,1,1,1,True,sub-STSWD1265,686902,8,686902.0,-1.73818225363198,-0.3252229316693407,0.5439504894490336,1st,2nd,3rd,-1.2237630977398155,-0.3672944272036021,0.3398228792430293
0.0,0.55838,2,2,2,1,1,1,1,True,sub-STSWD1265,691382,8,691382.0,-0.16384763630689347,-1.0251032845244215,-0.10914840582328664,2nd,1st,2nd,-0.3560605005835892,-1.2045339824417225,-0.32700629739547654
1.0,0.24161,2,2,2,1,1,1,1,False,sub-STSWD1265,693814,8,693814.0,-1.4376813411855414,1.3603696637726206,-1.8903443576998167,1st,4th,1st,-1.2237630977398155,1.3154439435146539,-1.2670862814516963
1.0,0.25428,3,2,2,1,1,1,1,True,sub-STSWD1265,696245,8,696245.0,-0.7641004726261715,2.148555591080435,-0.36711694582463306,1st,4th,2nd,-1.2237630977398155,1.3154439435146539,-0.32700629739547654
1.0,0.5262,3,2,2,1,1,1,1,True,sub-STSWD1265,698677,8,698677.0,-0.8294627973560738,-0.20008316490305214,-1.7456221653550215,1st,2nd,1st,-1.2237630977398155,-0.3672944272036021,-1.2670862814516963
1.0,0.4701,3,2,2,1,1,1,1,True,sub-STSWD1265,701110,8,701110.0,0.052254059726445784,-0.724997569833444,1.3710293939020153,3rd,1st,4th,0.3186069532279873,-1.2045339824417225,1.274382180262107
1.0,0.58807,2,2,1,1,1,1,1,True,sub-STSWD1265,703541,8,703541.0,0.2036783611048129,-1.5499602158348733,-0.654765427710205,3rd,1st,2nd,0.3186069532279873,-1.2045339824417225,-0.32700629739547654
1.0,0.36401,3,2,2,1,1,1,1,True,sub-STSWD1265,705973,8,705973.0,0.601797481702552,-0.17703068725263899,0.12839064280044632,3rd,2nd,3rd,0.3186069532279873,-0.3672944272036021,0.3398228792430293
1.0,0.26295,2,2,1,1,1,1,1,True,sub-STSWD1265,708406,8,708406.0,-0.3529228840058665,0.8332979507291497,0.962175590744866,2nd,4th,4th,-0.3560605005835892,1.3154439435146539,1.274382180262107
1.0,0.44178,1,4,2,1,1,1,1,True,sub-STSWD1265,712885,8,712885.0,-0.004076316054075688,-1.4550494911441132,0.7933810620154803,2nd,1st,4th,-0.3560605005835892,-1.2045339824417225,1.274382180262107
1.0,0.42072,1,4,1,1,1,1,1,True,sub-STSWD1265,715317,8,715317.0,-0.0005712552703130787,1.4716705871442468,-1.2416513366873378,2nd,4th,1st,-0.3560605005835892,1.3154439435146539,-1.2670862814516963
0.0,1.0086,4,4,1,1,1,1,1,True,sub-STSWD1265,717750,8,717750.0,0.492279037547174,-1.1435332382429155,0.2627115936230841,3rd,1st,3rd,0.3186069532279873,-1.2045339824417225,0.3398228792430293
1.0,0.39962,2,4,1,1,1,1,1,True,sub-STSWD1265,720181,8,720181.0,0.07910635078314676,1.2327474273131795,-1.4057830415257577,3rd,4th,1st,0.3186069532279873,1.3154439435146539,-1.2670862814516963
1.0,0.60656,3,4,1,1,1,1,1,True,sub-STSWD1265,722613,8,722613.0,1.1340874746557905,0.4362398231254706,0.5056680577985093,4th,3rd,3rd,1.2806414561706525,0.27550405315355353,0.3398228792430293
1.0,0.51842,3,4,1,1,1,1,1,True,sub-STSWD1265,725046,8,725046.0,0.11772436956797498,0.39827228430026795,-1.6815338675374158,3rd,3rd,1st,0.3186069532279873,0.27550405315355353,-1.2670862814516963
1.0,0.51344,1,4,1,1,1,1,1,True,sub-STSWD1265,727477,8,727477.0,-0.09421253021306898,-0.31985385692770607,-1.7547390280190747,2nd,2nd,1st,-0.3560605005835892,-0.3672944272036021,-1.2670862814516963
0.0,0.52238,4,4,1,1,1,1,1,True,sub-STSWD1265,729909,8,729909.0,1.0964978088169426,0.5029035634586385,-1.1396867806107018,4th,3rd,1st,1.2806414561706525,0.27550405315355353,-1.2670862814516963
1.0,0.67327,3,3,2,1,1,1,1,True,sub-STSWD1265,734389,8,734389.0,-1.1622698955341053,-0.18897157455789765,-2.1823285439474285,1st,2nd,1st,-1.2237630977398155,-0.3672944272036021,-1.2670862814516963
1.0,0.55321,1,3,2,1,1,1,1,True,sub-STSWD1265,736821,8,736821.0,-0.35146724229914306,0.030108675681087167,0.5692776824132629,2nd,3rd,3rd,-0.3560605005835892,0.27550405315355353,0.3398228792430293
0.0,0.55548,4,3,1,1,1,1,1,True,sub-STSWD1265,739253,8,739253.0,-0.48955352889620185,1.369057243507249,0.3470803865770169,2nd,4th,3rd,-0.3560605005835892,1.3154439435146539,0.3398228792430293
1.0,0.50607,4,3,2,1,1,1,1,True,sub-STSWD1265,741685,8,741685.0,-0.5209632485916892,-0.27336357221083496,-1.6233669260145185,2nd,2nd,1st,-0.3560605005835892,-0.3672944272036021,-1.2670862814516963
0.0,0.39901,4,3,1,1,1,1,1,True,sub-STSWD1265,744117,8,744117.0,-0.40205147709689565,-0.5576626074562623,-1.412746078068201,2nd,2nd,1st,-0.3560605005835892,-0.3672944272036021,-1.2670862814516963
1.0,0.42195,1,3,1,1,1,1,1,True,sub-STSWD1265,746549,8,746549.0,0.8277345052595646,1.2193820356617182,-1.184871687389286,4th,4th,1st,1.2806414561706525,1.3154439435146539,-1.2670862814516963
0.0,0.47623,3,3,1,1,1,1,1,True,sub-STSWD1265,748981,8,748981.0,-0.3296198108464009,-0.22367738010373375,0.1445377250712863,2nd,2nd,3rd,-0.3560605005835892,-0.3672944272036021,0.3398228792430293
1.0,0.34681,3,3,1,1,1,1,1,True,sub-STSWD1265,751413,8,751413.0,2.4158735113590337,1.0536059032789191,-1.0977769187149287,4th,4th,1st,1.2806414561706525,1.3154439435146539,-1.2670862814516963
1.0,0.21909,4,1,1,1,1,1,1,False,sub-STSWD1265,755893,8,755893.0,0.16659108770063996,0.09212551339402025,-1.5284806698638271,3rd,3rd,1st,0.3186069532279873,0.27550405315355353,-1.2670862814516963
1.0,0.29299,4,1,1,1,1,1,1,True,sub-STSWD1265,758325,8,758325.0,-1.795682432365771,-0.23751975189852653,2.6238662070584184,1st,2nd,4th,-1.2237630977398155,-0.3672944272036021,1.274382180262107
1.0,0.24958,4,1,2,1,1,1,1,False,sub-STSWD1265,760757,8,760757.0,0.2919239412764452,1.172576264012217,-0.6154972105708971,3rd,4th,2nd,0.3186069532279873,1.3154439435146539,-0.32700629739547654
1.0,0.22586,4,1,1,1,1,1,1,False,sub-STSWD1265,763189,8,763189.0,0.6805583187283389,0.3238383843396276,-2.0383598611445084,4th,3rd,1st,1.2806414561706525,0.27550405315355353,-1.2670862814516963
1.0,0.22175,4,1,2,1,1,1,1,False,sub-STSWD1265,765621,8,765621.0,0.19460436579972784,-0.08162730753045778,-1.9155744762944331,3rd,3rd,1st,0.3186069532279873,0.27550405315355353,-1.2670862814516963
1.0,0.26069,4,1,1,1,1,1,1,True,sub-STSWD1265,768053,8,768053.0,0.6587194604139363,0.5278640527387057,1.5961211931128723,3rd,3rd,4th,0.3186069532279873,0.27550405315355353,1.274382180262107
1.0,0.43268,4,1,2,1,1,1,1,True,sub-STSWD1265,770485,8,770485.0,0.31443676735827436,0.814012285616863,0.3955039307620029,3rd,4th,3rd,0.3186069532279873,1.3154439435146539,0.3398228792430293
1.0,0.25255,4,1,1,1,1,1,1,True,sub-STSWD1265,772917,8,772917.0,-0.48650019140609974,-0.9103035474778333,0.45348701747651204,2nd,1st,3rd,-0.3560605005835892,-1.2045339824417225,0.3398228792430293
1.0,0.43848,1,2,2,1,1,1,1,True,sub-STSWD1265,777397,8,777397.0,0.6802036498571226,-0.5755034072603775,1.3628964529433811,4th,2nd,4th,1.2806414561706525,-0.3672944272036021,1.274382180262107
1.0,0.33743,2,2,2,1,1,1,1,True,sub-STSWD1265,779828,8,779828.0,-0.779622207031282,0.9866195871531271,-0.765300574644554,1st,4th,1st,-1.2237630977398155,1.3154439435146539,-1.2670862814516963
0.0,0.24631,2,2,2,1,1,1,1,False,sub-STSWD1265,782261,8,782261.0,0.25478230385437833,-0.3083019689934584,-0.6537210832388687,3rd,2nd,2nd,0.3186069532279873,-0.3672944272036021,-0.32700629739547654
1.0,0.25892,1,2,1,1,1,1,1,True,sub-STSWD1265,784693,8,784693.0,1.0864128937324327,1.6521508575757449,2.3807700122333184,4th,4th,4th,1.2806414561706525,1.3154439435146539,1.274382180262107
1.0,0.32424,1,2,2,1,1,1,1,True,sub-STSWD1265,787125,8,787125.0,-0.3042151594846977,1.3511849733958017,-0.986972753382891,2nd,4th,1st,-0.3560605005835892,1.3154439435146539,-1.2670862814516963
1.0,0.2724,2,2,1,1,1,1,1,True,sub-STSWD1265,789556,8,789556.0,1.0472390604180495,0.7074999510345874,3.094250116671933,4th,4th,4th,1.2806414561706525,1.3154439435146539,1.274382180262107
0.0,0.54905,2,2,1,1,1,1,1,True,sub-STSWD1265,791988,8,791988.0,-0.7653038971137689,-0.49195922978561957,0.42417176054845035,1st,2nd,3rd,-1.2237630977398155,-0.3672944272036021,0.3398228792430293
0.0,0.79003,2,2,1,1,1,1,1,True,sub-STSWD1265,794420,8,794420.0,0.47335359497000157,1.00820594365886,1.3259692915276198,3rd,4th,4th,0.3186069532279873,1.3154439435146539,1.274382180262107
1.0,1.4009,1,2,1,1,1,1,1,False,sub-STSWD1266,22039,8,22039.0,-1.751133115360118,-0.25335841275308135,-0.6064680733776069,1st,2nd,2nd,-1.2034492717652787,-0.3384178857095673,-0.40639304542648197
1.0,0.76084,3,2,2,1,1,1,1,True,sub-STSWD1266,24470,8,24470.0,-0.3885383567188085,1.526218345906096,3.7579705108748165,2nd,4th,4th,-0.3417952058527709,1.3293941482238831,1.2987774336763833
0.0,0.61082,3,2,1,1,1,1,1,True,sub-STSWD1266,26902,8,26902.0,0.7324541974176667,-0.627630901681871,-1.02807428558917,4th,2nd,1st,1.3029953493063575,-0.3384178857095673,-1.2320630303535316
1.0,0.48867,1,2,1,1,1,1,1,True,sub-STSWD1266,29334,8,29334.0,-0.1857278750469247,0.5420373629634627,-0.23946164822213814,2nd,3rd,2nd,-0.3417952058527709,0.25453170926362095,-0.40639304542648197
1.0,0.66964,3,2,1,1,1,1,1,True,sub-STSWD1266,31766,8,31766.0,-0.3897805607460096,0.2649535921144343,-1.7252202731143378,2nd,3rd,1st,-0.3417952058527709,0.25453170926362095,-1.2320630303535316
0.0,0.7095,3,2,1,1,1,1,1,True,sub-STSWD1266,34198,8,34198.0,2.2453443953397243,1.884935192349509,-0.6773173910179762,4th,4th,2nd,1.3029953493063575,1.3293941482238831,-0.40639304542648197
1.0,0.64652,1,2,2,1,1,1,1,True,sub-STSWD1266,36630,8,36630.0,-3.0260523145792484,-0.4721359555595996,-0.5554087061663068,1st,2nd,2nd,-1.2034492717652787,-0.3384178857095673,-0.40639304542648197
1.0,0.53949,1,2,2,1,1,1,1,True,sub-STSWD1266,39062,8,39062.0,-0.33943496909439597,-1.4928653962094316,-0.26498495338312694,2nd,1st,2nd,-0.3417952058527709,-1.2455079717779372,-0.40639304542648197
1.0,0.43229,3,1,2,1,1,1,1,True,sub-STSWD1266,43542,8,43542.0,-0.5965269215828605,-0.11050287600197531,0.0233510897115865,2nd,2nd,3rd,-0.3417952058527709,-0.3384178857095673,0.33967864210363
1.0,0.5243,3,1,1,1,1,1,1,True,sub-STSWD1266,45974,8,45974.0,-0.03293677345426271,-1.3806481144544507,1.6286180618449158,3rd,1st,4th,0.242249128311692,-1.2455079717779372,1.2987774336763833
1.0,0.41625,3,1,2,1,1,1,1,True,sub-STSWD1266,48406,8,48406.0,1.2804090508846615,0.7318769345883555,0.06552215918461751,4th,4th,3rd,1.3029953493063575,1.3293941482238831,0.33967864210363
1.0,0.34307,3,1,1,1,1,1,1,True,sub-STSWD1266,50838,8,50838.0,-0.2362750607819733,1.2007578360720492,2.0430171697019506,2nd,4th,4th,-0.3417952058527709,1.3293941482238831,1.2987774336763833
1.0,0.36813,3,1,2,1,1,1,1,True,sub-STSWD1266,53270,8,53270.0,0.6826702069555616,0.9159256191158301,2.0461671574609652,4th,4th,4th,1.3029953493063575,1.3293941482238831,1.2987774336763833
1.0,0.46701,3,1,1,1,1,1,1,True,sub-STSWD1266,55702,8,55702.0,-0.29237701812409195,-0.6175068237003472,-0.007631767228754009,2nd,2nd,2nd,-0.3417952058527709,-0.3384178857095673,-0.40639304542648197
1.0,0.40383,3,1,2,1,1,1,1,True,sub-STSWD1266,58134,8,58134.0,0.4570798452104461,-0.3911491337524072,0.8157571594573693,3rd,2nd,4th,0.242249128311692,-0.3384178857095673,1.2987774336763833
1.0,0.58383,3,1,2,1,1,1,1,True,sub-STSWD1266,60565,8,60565.0,-1.8210969311270002,-1.5888567148114774,-2.369071015741879,1st,1st,1st,-1.2034492717652787,-1.2455079717779372,-1.2320630303535316
0.0,0.93363,2,4,1,1,1,1,1,True,sub-STSWD1266,65045,8,65045.0,0.8775675270057136,0.06642926171657143,1.745375062297103,4th,3rd,4th,1.3029953493063575,0.25453170926362095,1.2987774336763833
1.0,0.70767,2,4,2,1,1,1,1,True,sub-STSWD1266,67477,8,67477.0,-0.6578364387331349,1.2340239651717269,-0.42263857619037337,2nd,4th,2nd,-0.3417952058527709,1.3293941482238831,-0.40639304542648197
1.0,0.84862,3,4,2,1,1,1,1,True,sub-STSWD1266,69909,8,69909.0,0.7901117702324176,0.45928920752858554,1.9150232317399136,4th,3rd,4th,1.3029953493063575,0.25453170926362095,1.2987774336763833
1.0,0.8596,3,4,2,1,1,1,1,True,sub-STSWD1266,72341,8,72341.0,0.13349168104323164,-0.7814252227752467,1.7421667620624754,3rd,1st,4th,0.242249128311692,-1.2455079717779372,1.2987774336763833
1.0,0.47546,3,4,1,1,1,1,1,True,sub-STSWD1266,74773,8,74773.0,-0.27463844878158106,-1.5985266599116137,-0.08312953807077375,2nd,1st,2nd,-0.3417952058527709,-1.2455079717779372,-0.40639304542648197
1.0,0.64649,1,4,2,1,1,1,1,True,sub-STSWD1266,77205,8,77205.0,-1.069206299352864,-1.6217026653649533,-1.299179747304154,1st,1st,1st,-1.2034492717652787,-1.2455079717779372,-1.2320630303535316
1.0,0.7824,1,4,2,1,1,1,1,True,sub-STSWD1266,79637,8,79637.0,-0.49116132981887695,0.8105241312210888,1.7342746049509115,2nd,4th,4th,-0.3417952058527709,1.3293941482238831,1.2987774336763833
1.0,1.0553,4,4,2,1,1,1,1,True,sub-STSWD1266,82069,8,82069.0,-0.47959244708628523,-0.34430408372565396,0.048738915233557015,2nd,2nd,3rd,-0.3417952058527709,-0.3384178857095673,0.33967864210363
1.0,0.63122,1,3,2,1,1,1,1,True,sub-STSWD1266,86549,8,86549.0,0.2536791969905479,-1.3064643449688682,-0.7565049355531359,3rd,1st,2nd,0.242249128311692,-1.2455079717779372,-0.40639304542648197
1.0,0.59216,4,3,2,1,1,1,1,True,sub-STSWD1266,88981,8,88981.0,-0.3954955759064804,-1.8187536698472133,-1.3599029612768678,2nd,1st,1st,-0.3417952058527709,-1.2455079717779372,-1.2320630303535316
1.0,0.86609,4,3,2,1,1,1,1,True,sub-STSWD1266,91413,8,91413.0,1.6781753423393024,1.6383490109232577,1.3766192071931247,4th,4th,4th,1.3029953493063575,1.3293941482238831,1.2987774336763833
1.0,0.57804,4,3,2,1,1,1,1,True,sub-STSWD1266,93845,8,93845.0,1.3440386835489646,-0.6934247992638295,-1.6068448704042573,4th,2nd,1st,1.3029953493063575,-0.3384178857095673,-1.2320630303535316
1.0,0.66835,1,3,1,1,1,1,1,True,sub-STSWD1266,96281,8,96281.0,0.19776504466478106,0.8301459604325896,-1.4761284088002806,3rd,4th,1st,0.242249128311692,1.3293941482238831,-1.2320630303535316
0.0,0.83214,3,3,1,1,1,1,1,True,sub-STSWD1266,98713,8,98713.0,-0.5134910612278983,-0.3761840413022031,1.391909693139796,2nd,2nd,4th,-0.3417952058527709,-0.3384178857095673,1.2987774336763833
1.0,0.46514,4,3,2,1,1,1,1,True,sub-STSWD1266,101145,8,101145.0,-0.09902573086981727,-0.6007945528090904,0.3360953239772463,2nd,2nd,3rd,-0.3417952058527709,-0.3384178857095673,0.33967864210363
1.0,1.4491,3,3,2,1,1,1,1,False,sub-STSWD1266,103577,8,103577.0,-0.02245466725496604,0.2126392010576553,1.3166032372510572,3rd,3rd,4th,0.242249128311692,0.25453170926362095,1.2987774336763833
1.0,0.365,2,1,2,1,1,1,1,True,sub-STSWD1266,108057,8,108057.0,0.8594184661010532,1.0947492898427145,1.6257308285920873,4th,4th,4th,1.3029953493063575,1.3293941482238831,1.2987774336763833
1.0,0.41294,2,1,2,1,1,1,1,True,sub-STSWD1266,110489,8,110489.0,-0.5277470556348349,-0.7192796059019088,0.9722678497689561,2nd,1st,4th,-0.3417952058527709,-1.2455079717779372,1.2987774336763833
1.0,0.39188,2,1,2,1,1,1,1,True,sub-STSWD1266,112921,8,112921.0,0.1710376288787995,-0.7295469840136046,1.7010932700224135,3rd,1st,4th,0.242249128311692,-1.2455079717779372,1.2987774336763833
1.0,0.3828,2,1,2,1,1,1,1,True,sub-STSWD1266,115353,8,115353.0,0.7293069154580635,-0.7382071408892559,1.6670198726082328,4th,1st,4th,1.3029953493063575,-1.2455079717779372,1.2987774336763833
1.0,0.3717,2,1,2,1,1,1,1,True,sub-STSWD1266,117785,8,117785.0,-0.026092083775188388,-0.27283666791867855,1.418943675250168,3rd,2nd,4th,0.242249128311692,-0.3384178857095673,1.2987774336763833
1.0,0.38363,2,1,2,1,1,1,1,True,sub-STSWD1266,120217,8,120217.0,-0.06007296959587127,2.2320686400065934,1.0299157188701111,3rd,4th,4th,0.242249128311692,1.3293941482238831,1.2987774336763833
1.0,0.30757,2,1,1,1,1,1,1,True,sub-STSWD1266,122649,8,122649.0,0.1866381656850828,-0.10702059347553765,-1.1065454583786694,3rd,2nd,1st,0.242249128311692,-0.3384178857095673,-1.2320630303535316
1.0,0.3155,2,1,1,1,1,1,1,True,sub-STSWD1266,125081,8,125081.0,1.0695393672111146,1.8798588466528687,-1.461363010016938,4th,4th,1st,1.3029953493063575,1.3293941482238831,-1.2320630303535316
1.0,0.48933,1,2,2,1,1,1,1,True,sub-STSWD1266,129561,8,129561.0,-0.7313276274382916,0.9288526245700124,0.46473068538396944,1st,4th,3rd,-1.2034492717652787,1.3293941482238831,0.33967864210363
1.0,0.49738,1,2,1,1,1,1,1,True,sub-STSWD1266,131993,8,131993.0,0.5007943999029448,-0.5283145395813895,0.2900231181279861,3rd,2nd,3rd,0.242249128311692,-0.3384178857095673,0.33967864210363
0.0,0.41925,4,2,1,1,1,1,1,True,sub-STSWD1266,134425,8,134425.0,0.45726252864166506,1.0941005436683395,0.2465855497934334,3rd,4th,3rd,0.242249128311692,1.3293941482238831,0.33967864210363
1.0,0.48019,1,2,1,1,1,1,1,True,sub-STSWD1266,136857,8,136857.0,1.8353001022873818,0.18731046569429294,0.8686641162837703,4th,3rd,4th,1.3029953493063575,0.25453170926362095,1.2987774336763833
0.0,0.79017,4,2,1,1,1,1,1,True,sub-STSWD1266,139289,8,139289.0,-1.5304626611648806,0.7923687627149247,0.6652149304819368,1st,4th,3rd,-1.2034492717652787,1.3293941482238831,0.33967864210363
1.0,0.7521,4,2,2,1,1,1,1,True,sub-STSWD1266,141721,8,141721.0,-0.5150659738348615,-1.1771719861428938,0.4724927994651527,2nd,1st,3rd,-0.3417952058527709,-1.2455079717779372,0.33967864210363
1.0,0.69096,4,2,2,1,1,1,1,True,sub-STSWD1266,144153,8,144153.0,-1.7519031055799448,-0.012718016098065017,0.6948646496749848,1st,3rd,3rd,-1.2034492717652787,0.25453170926362095,0.33967864210363
1.0,0.42793,1,2,2,1,1,1,1,True,sub-STSWD1266,146585,8,146585.0,-0.4613826629362926,-1.4016534341098275,0.6351184745142187,2nd,1st,3rd,-0.3417952058527709,-1.2455079717779372,0.33967864210363
1.0,0.62878,4,3,1,1,1,1,1,True,sub-STSWD1266,151065,8,151065.0,-1.6202196209604007,-1.0059434130548957,-0.332094599874617,1st,1st,2nd,-1.2034492717652787,-1.2455079717779372,-0.40639304542648197
0.0,0.66474,4,3,1,1,1,1,1,True,sub-STSWD1266,153497,8,153497.0,-0.8443126961259358,-1.9931483337784346,1.0313320577990266,1st,1st,4th,-1.2034492717652787,-1.2455079717779372,1.2987774336763833
0.0,0.71068,4,3,1,1,1,1,1,True,sub-STSWD1266,155929,8,155929.0,0.361186329371184,0.8126479881950032,0.24862987648863238,3rd,4th,3rd,0.242249128311692,1.3293941482238831,0.33967864210363
0.0,0.83962,4,3,1,1,1,1,1,True,sub-STSWD1266,158361,8,158361.0,0.3317885775117271,-0.9591117280330196,1.877329068563828,3rd,1st,4th,0.242249128311692,-1.2455079717779372,1.2987774336763833
