,subj_idx,mode,type,rt,acc,item_1,item_2,item_cue
1110,ACC017,mem,resp,1041,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp
1111,ACC017,mem,resp,964,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
1112,ACC017,mem,resp,1020,0,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp
1113,ACC017,mem,resp,1187,0,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp
1114,ACC017,mem,resp,841,0,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp
1115,ACC017,mem,resp,836,1,mem3.1.1.bmp,mem3.2.2.bmp,mem3.1.1.bmp
1116,ACC017,mem,resp,1222,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp
1117,ACC017,mem,resp,973,0,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp
1118,ACC017,mem,resp,979,0,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp
1119,ACC017,mem,resp,773,0,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp
1120,ACC017,mem,resp,705,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1121,ACC017,mem,resp,979,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp
1122,ACC017,mem,resp,1014,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp
1123,ACC017,mem,resp,1321,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp
1124,ACC017,mem,resp,966,0,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.3.bmp
1125,ACC017,mem,resp,617,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp
1126,ACC017,mem,resp,969,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp
1127,ACC017,mem,resp,1257,1,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
1128,ACC017,mem,resp,829,0,mem1.2.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp
1129,ACC017,mem,resp,872,1,mem2.1.3.bmp,mem1.1.1.bmp,mem2.1.3.bmp
1130,ACC017,mem,resp,915,1,mem3.1.2.bmp,mem3.1.1.bmp,mem1.1.2.bmp
1131,ACC017,mem,resp,796,1,mem2.2.2.bmp,mem3.3.2.bmp,mem1.2.1.bmp
1132,ACC017,mem,resp,1009,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.1.bmp
1133,ACC017,mem,resp,955,1,mem2.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
1134,ACC017,mem,resp,756,1,mem2.2.3.bmp,mem2.2.1.bmp,mem3.1.2.bmp
1135,ACC017,mem,resp,1142,1,mem2.3.2.bmp,mem2.3.1.bmp,mem1.3.1.bmp
1136,ACC017,mem,resp,1279,0,mem1.3.2.bmp,mem3.2.1.bmp,mem1.3.2.bmp
1137,ACC017,mem,resp,720,1,mem3.3.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
1138,ACC017,mem,resp,754,1,mem1.3.3.bmp,mem1.2.2.bmp,mem1.2.2.bmp
1139,ACC017,mem,resp,897,1,mem1.2.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
1140,ACC017,mem,resp,746,1,mem1.1.3.bmp,mem1.1.2.bmp,mem1.1.3.bmp
1141,ACC017,mem,resp,812,1,mem3.3.2.bmp,mem3.2.2.bmp,mem3.2.2.bmp
1142,ACC017,mem,resp,957,1,mem2.1.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1143,ACC017,mem,resp,850,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.1.bmp
1144,ACC017,mem,resp,824,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp
1145,ACC017,mem,resp,745,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.3.1.bmp
1146,ACC017,mem,resp,820,0,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.1.bmp
1147,ACC017,mem,resp,712,1,mem3.1.1.bmp,mem2.2.2.bmp,mem3.3.2.bmp
1148,ACC017,mem,resp,795,1,mem3.1.3.bmp,mem2.1.2.bmp,mem3.3.1.bmp
1149,ACC017,mem,resp,806,1,mem2.3.3.bmp,mem3.3.3.bmp,mem2.3.3.bmp
1150,ACC017,mem,resp,971,0,mem1.2.3.bmp,mem2.2.3.bmp,mem3.1.2.bmp
1151,ACC017,mem,resp,763,1,mem1.2.2.bmp,mem3.3.2.bmp,mem3.3.2.bmp
1152,ACC017,mem,resp,886,1,mem2.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
1153,ACC017,mem,resp,737,1,mem3.2.2.bmp,mem2.3.3.bmp,mem1.1.1.bmp
1154,ACC017,mem,resp,1203,0,mem3.2.3.bmp,mem1.3.1.bmp,mem2.1.1.bmp
1155,ACC017,mem,resp,766,1,mem1.1.2.bmp,mem1.2.2.bmp,mem2.3.2.bmp
1156,ACC017,mem,resp,785,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp
1157,ACC017,mem,resp,1152,0,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp
1158,ACC017,mem,resp,856,0,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp
1159,ACC017,mem,resp,667,1,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp
1160,ACC017,mem,resp,789,0,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
1161,ACC017,mem,resp,670,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
1162,ACC017,mem,resp,690,1,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp
1163,ACC017,mem,resp,1066,0,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp
1164,ACC017,mem,resp,707,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp
1165,ACC017,mem,resp,619,0,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp
1166,ACC017,mem,resp,912,1,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp
1167,ACC017,mem,resp,643,1,mem1.2.1.bmp,mem1.1.3.bmp,mem1.1.3.bmp
1168,ACC017,mem,resp,1028,0,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp
1169,ACC017,mem,resp,784,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp
1170,ACC017,mem,resp,353,1,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp
1171,ACC017,mem,resp,854,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp
1172,ACC017,mem,resp,596,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
1173,ACC017,mem,resp,899,0,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp
1174,ACC017,mem,resp,829,0,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp
1175,ACC017,mem,resp,773,0,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp
1176,ACC017,mem,resp,714,0,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp
1177,ACC017,mem,resp,688,0,mem1.3.2.bmp,mem2.3.1.bmp,mem2.3.3.bmp
1178,ACC017,mem,resp,537,1,mem1.1.2.bmp,mem3.1.3.bmp,mem1.1.2.bmp
1179,ACC017,mem,resp,638,1,mem1.2.3.bmp,mem3.2.2.bmp,mem3.2.2.bmp
1180,ACC017,mem,resp,636,1,mem3.1.2.bmp,mem3.1.1.bmp,mem3.3.1.bmp
1181,ACC017,mem,resp,668,1,mem2.2.3.bmp,mem2.3.3.bmp,mem2.3.3.bmp
1182,ACC017,mem,resp,751,0,mem2.2.1.bmp,mem2.1.3.bmp,mem2.2.1.bmp
1183,ACC017,mem,resp,662,0,mem1.3.1.bmp,mem1.2.2.bmp,mem2.2.2.bmp
1184,ACC017,mem,resp,752,0,mem1.3.3.bmp,mem2.1.2.bmp,mem3.1.3.bmp
1185,ACC017,mem,resp,683,1,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.1.bmp
1186,ACC017,mem,resp,819,1,mem3.3.1.bmp,mem3.3.3.bmp,mem1.2.3.bmp
1187,ACC017,mem,resp,881,0,mem3.1.1.bmp,mem2.2.1.bmp,mem3.2.1.bmp
1188,ACC017,mem,resp,733,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.3.2.bmp
1189,ACC017,mem,resp,1108,1,mem2.1.3.bmp,mem1.3.1.bmp,mem2.1.3.bmp
1190,ACC017,mem,resp,1356,1,mem2.1.1.bmp,mem1.3.2.bmp,mem1.1.2.bmp
1191,ACC017,mem,resp,798,1,mem3.2.1.bmp,mem3.3.3.bmp,mem1.1.1.bmp
1192,ACC017,mem,resp,853,1,mem3.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
1193,ACC017,mem,resp,833,0,mem2.3.3.bmp,mem3.2.2.bmp,mem3.2.3.bmp
1194,ACC017,mem,resp,777,1,mem2.2.2.bmp,mem1.1.2.bmp,mem1.1.2.bmp
1195,ACC017,mem,resp,1211,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
1196,ACC017,mem,resp,844,1,mem1.3.3.bmp,mem1.3.1.bmp,mem3.2.1.bmp
1197,ACC017,mem,resp,928,0,mem2.3.3.bmp,mem2.3.2.bmp,mem1.3.2.bmp
1198,ACC017,mem,resp,699,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.2.2.bmp
1199,ACC017,mem,resp,752,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.2.bmp
1200,ACC017,mem,resp,583,1,mem2.2.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1201,ACC017,mem,resp,754,1,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.3.bmp
1202,ACC017,mem,resp,768,0,mem3.1.2.bmp,mem2.3.1.bmp,mem3.1.2.bmp
1203,ACC017,mem,resp,657,1,mem1.2.3.bmp,mem3.1.1.bmp,mem1.3.1.bmp
1204,ACC017,mem,resp,760,1,mem3.3.2.bmp,mem1.1.3.bmp,mem2.1.1.bmp
1205,ACC017,mem,resp,823,0,mem1.2.1.bmp,mem2.1.2.bmp,mem2.2.3.bmp
1206,ACC017,mem,resp,1298,0,mem2.2.1.bmp,mem1.2.2.bmp,mem3.2.2.bmp
1207,ACC017,mem,resp,601,1,mem3.2.1.bmp,mem3.1.2.bmp,mem1.2.2.bmp
1208,ACC017,mem,resp,873,1,mem2.3.2.bmp,mem3.3.3.bmp,mem3.3.3.bmp
1209,ACC017,mem,resp,636,0,mem2.2.3.bmp,mem1.2.1.bmp,mem2.2.3.bmp
1210,ACC017,mem,resp,677,1,mem3.2.2.bmp,mem1.3.2.bmp,mem2.2.1.bmp
1211,ACC017,mem,resp,868,1,mem1.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
1212,ACC017,mem,resp,903,0,mem1.1.3.bmp,mem1.2.2.bmp,mem1.1.3.bmp
1213,ACC017,mem,resp,633,0,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
1214,ACC017,mem,resp,704,1,mem3.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1215,ACC017,mem,resp,625,1,mem2.1.2.bmp,mem2.2.2.bmp,mem2.1.2.bmp
1216,ACC017,mem,resp,687,1,mem2.3.1.bmp,mem3.1.1.bmp,mem2.3.1.bmp
1217,ACC017,mem,resp,745,0,mem1.3.1.bmp,mem3.2.2.bmp,mem1.3.1.bmp
1218,ACC017,mem,resp,886,1,mem2.1.3.bmp,mem3.2.3.bmp,mem1.3.3.bmp
1219,ACC017,mem,resp,578,0,mem3.1.3.bmp,mem1.1.1.bmp,mem1.2.1.bmp
1220,ACC017,mem,resp,499,1,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp
1221,ACC017,mem,resp,528,1,mem3.3.3.bmp,mem2.2.1.bmp,mem2.2.1.bmp
1222,ACC017,mem,resp,407,1,mem3.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
1223,ACC017,mem,resp,318,0,mem1.3.2.bmp,mem3.2.2.bmp,mem1.1.1.bmp
1224,ACC017,mem,resp,447,1,mem3.3.1.bmp,mem2.3.1.bmp,mem3.3.1.bmp
1225,ACC017,mem,resp,529,1,mem2.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1226,ACC017,mem,resp,807,1,mem3.2.3.bmp,mem3.1.1.bmp,mem3.2.3.bmp
1227,ACC017,mem,resp,618,1,mem2.1.1.bmp,mem3.2.1.bmp,mem1.2.1.bmp
1228,ACC017,mem,resp,914,0,mem1.3.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
1229,ACC017,mem,resp,805,1,mem1.2.3.bmp,mem3.3.1.bmp,mem1.1.3.bmp
1230,ACC017,mem,resp,1038,1,mem2.2.1.bmp,mem1.3.1.bmp,mem2.2.3.bmp
1231,ACC017,mem,resp,1123,1,mem1.1.1.bmp,mem3.3.2.bmp,mem3.2.3.bmp
1232,ACC017,mem,resp,1067,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
1233,ACC017,mem,resp,1244,0,mem1.2.2.bmp,mem2.3.2.bmp,mem1.2.2.bmp
1234,ACC017,mem,resp,808,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp
1235,ACC017,mem,resp,608,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.3.bmp
1236,ACC017,mem,resp,920,0,mem1.1.2.bmp,mem2.2.1.bmp,mem3.1.3.bmp
1237,ACC017,mem,resp,540,1,mem1.3.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
1238,ACC017,mem,resp,409,1,mem1.1.3.bmp,mem2.1.2.bmp,mem1.1.3.bmp
1239,ACC017,mem,resp,388,0,mem3.2.3.bmp,mem1.3.3.bmp,mem2.2.2.bmp
1240,ACC017,mem,resp,617,1,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
1241,ACC017,mem,resp,579,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.2.bmp
1242,ACC017,mem,resp,573,1,mem3.1.2.bmp,mem3.3.3.bmp,mem1.1.2.bmp
1243,ACC017,mem,resp,488,1,mem3.2.1.bmp,mem3.2.2.bmp,mem3.2.2.bmp
1244,ACC017,mem,resp,657,1,mem2.1.1.bmp,mem2.1.3.bmp,mem2.3.1.bmp
1245,ACC017,mem,resp,741,1,mem3.1.1.bmp,mem2.3.2.bmp,mem3.1.1.bmp
1246,ACC017,mem,resp,808,1,mem3.1.3.bmp,mem3.1.2.bmp,mem3.3.1.bmp
1247,ACC018,mem,resp,320,1,mem3.2.1.bmp,mem3.1.2.bmp,mem1.2.2.bmp
1248,ACC018,mem,resp,1479,0,mem2.3.2.bmp,mem3.3.3.bmp,mem3.3.3.bmp
1249,ACC018,mem,resp,985,1,mem2.2.3.bmp,mem1.2.1.bmp,mem2.2.3.bmp
1250,ACC018,mem,resp,1082,1,mem3.2.2.bmp,mem1.3.2.bmp,mem2.2.1.bmp
1251,ACC018,mem,resp,1903,0,mem1.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
1252,ACC018,mem,resp,1715,0,mem1.1.3.bmp,mem1.2.2.bmp,mem1.1.3.bmp
1253,ACC018,mem,resp,1244,1,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
1254,ACC018,mem,resp,1161,1,mem3.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1255,ACC018,mem,resp,663,1,mem2.1.2.bmp,mem2.2.2.bmp,mem2.1.2.bmp
1256,ACC018,mem,resp,1685,0,mem2.3.1.bmp,mem3.1.1.bmp,mem2.3.1.bmp
1257,ACC018,mem,resp,1089,0,mem1.3.1.bmp,mem3.2.2.bmp,mem1.3.1.bmp
1258,ACC018,mem,resp,1841,1,mem2.1.3.bmp,mem3.2.3.bmp,mem1.3.3.bmp
1259,ACC018,mem,resp,1694,0,mem3.1.3.bmp,mem1.1.1.bmp,mem1.2.1.bmp
1260,ACC018,mem,resp,808,1,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp
1261,ACC018,mem,resp,1355,0,mem3.3.3.bmp,mem2.2.1.bmp,mem2.2.1.bmp
1262,ACC018,mem,resp,717,0,mem3.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
1263,ACC018,mem,resp,1236,1,mem1.3.2.bmp,mem3.2.2.bmp,mem1.1.1.bmp
1264,ACC018,mem,resp,1565,1,mem3.3.1.bmp,mem2.3.1.bmp,mem3.3.1.bmp
1265,ACC018,mem,resp,910,1,mem2.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1266,ACC018,mem,resp,1569,0,mem3.2.3.bmp,mem3.1.1.bmp,mem3.2.3.bmp
1267,ACC018,mem,resp,1971,0,mem2.1.1.bmp,mem3.2.1.bmp,mem1.2.1.bmp
1268,ACC018,mem,resp,1068,0,mem1.3.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
1269,ACC018,mem,resp,2502,0,mem1.2.3.bmp,mem3.3.1.bmp,mem1.1.3.bmp
1270,ACC018,mem,resp,1995,1,mem2.2.1.bmp,mem1.3.1.bmp,mem2.2.3.bmp
1271,ACC018,mem,resp,1938,0,mem1.1.1.bmp,mem3.3.2.bmp,mem3.2.3.bmp
1272,ACC018,mem,resp,802,0,mem2.2.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
1273,ACC018,mem,resp,1207,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.2.2.bmp
1274,ACC018,mem,resp,1154,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp
1275,ACC018,mem,resp,898,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.3.bmp
1276,ACC018,mem,resp,1144,0,mem1.1.2.bmp,mem2.2.1.bmp,mem3.1.3.bmp
1277,ACC018,mem,resp,1826,0,mem1.3.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
1278,ACC018,mem,resp,930,1,mem1.1.3.bmp,mem2.1.2.bmp,mem1.1.3.bmp
1279,ACC018,mem,resp,1055,0,mem3.2.3.bmp,mem1.3.3.bmp,mem2.2.2.bmp
1280,ACC018,mem,resp,2166,0,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
1281,ACC018,mem,resp,913,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.2.bmp
1282,ACC018,mem,resp,938,1,mem3.1.2.bmp,mem3.3.3.bmp,mem1.1.2.bmp
1283,ACC018,mem,resp,3032,1,mem2.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
1284,ACC018,mem,resp,917,1,mem1.2.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
1285,ACC018,mem,resp,1485,1,mem1.2.3.bmp,mem3.1.2.bmp,mem1.2.3.bmp
1286,ACC018,mem,resp,809,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.3.3.bmp
1287,ACC018,mem,resp,771,0,mem3.2.1.bmp,mem1.1.2.bmp,mem2.1.3.bmp
1288,ACC018,mem,resp,1417,1,mem1.3.1.bmp,mem1.3.2.bmp,mem3.2.3.bmp
1289,ACC018,mem,resp,891,1,mem3.3.2.bmp,mem3.3.1.bmp,mem3.3.2.bmp
1290,ACC018,mem,resp,894,0,mem3.1.3.bmp,mem3.3.3.bmp,mem2.2.3.bmp
1291,ACC018,mem,resp,1754,1,mem2.2.2.bmp,mem1.2.2.bmp,mem2.2.2.bmp
1292,ACC018,mem,resp,1614,1,mem2.1.3.bmp,mem1.3.3.bmp,mem2.1.3.bmp
1293,ACC018,mem,resp,1439,1,mem2.3.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
1294,ACC018,mem,resp,943,1,mem1.3.2.bmp,mem2.3.3.bmp,mem1.3.2.bmp
1295,ACC018,mem,resp,979,1,mem3.3.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
1296,ACC018,mem,resp,923,1,mem1.2.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
1297,ACC018,mem,resp,716,1,mem1.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
1298,ACC018,mem,resp,717,1,mem2.1.1.bmp,mem3.2.1.bmp,mem3.2.1.bmp
1299,ACC018,mem,resp,1050,1,mem3.1.2.bmp,mem1.2.3.bmp,mem1.3.3.bmp
1300,ACC018,mem,resp,1258,1,mem3.3.3.bmp,mem2.3.1.bmp,mem3.3.3.bmp
1301,ACC018,mem,resp,881,1,mem3.2.3.bmp,mem3.1.3.bmp,mem3.2.3.bmp
1302,ACC018,mem,resp,915,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp
1303,ACC018,mem,resp,1784,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
1304,ACC018,mem,resp,759,1,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp
1305,ACC018,mem,resp,971,1,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp
1306,ACC018,mem,resp,745,0,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp
1307,ACC018,mem,resp,2502,0,mem3.1.1.bmp,mem3.2.2.bmp,mem3.1.1.bmp
1308,ACC018,mem,resp,977,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp
1309,ACC018,mem,resp,1153,1,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp
1310,ACC018,mem,resp,947,0,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp
1311,ACC018,mem,resp,1545,1,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp
1312,ACC018,mem,resp,669,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
1313,ACC018,mem,resp,780,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp
1314,ACC018,mem,resp,896,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp
1315,ACC018,mem,resp,1090,0,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp
1316,ACC018,mem,resp,2405,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.3.bmp
1317,ACC018,mem,resp,1425,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp
1318,ACC018,mem,resp,1271,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp
1319,ACC018,mem,resp,955,1,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
1320,ACC018,mem,resp,1814,1,mem2.3.2.bmp,mem2.2.1.bmp,mem2.3.2.bmp
1321,ACC018,mem,resp,1363,1,mem3.2.3.bmp,mem1.2.3.bmp,mem3.2.3.bmp
1322,ACC018,mem,resp,805,1,mem1.1.1.bmp,mem2.2.3.bmp,mem1.1.1.bmp
1323,ACC018,mem,resp,1160,0,mem1.3.3.bmp,mem3.2.2.bmp,mem2.2.2.bmp
1324,ACC018,mem,resp,1096,1,mem1.1.3.bmp,mem2.3.2.bmp,mem2.1.1.bmp
1325,ACC018,mem,resp,1060,1,mem2.1.2.bmp,mem2.3.1.bmp,mem2.3.1.bmp
1326,ACC018,mem,resp,928,1,mem2.1.3.bmp,mem3.1.3.bmp,mem3.3.3.bmp
1327,ACC018,mem,resp,944,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.2.3.bmp
1328,ACC018,mem,resp,753,0,mem1.1.2.bmp,mem3.2.1.bmp,mem2.2.1.bmp
1329,ACC018,mem,resp,959,0,mem2.2.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp
1330,ACC018,mem,resp,1374,1,mem1.3.1.bmp,mem1.1.3.bmp,mem2.1.1.bmp
1331,ACC018,mem,resp,1352,0,mem2.2.3.bmp,mem3.3.1.bmp,mem2.3.2.bmp
1332,ACC018,mem,resp,693,1,mem1.2.2.bmp,mem1.2.1.bmp,mem1.2.1.bmp
1333,ACC018,mem,resp,913,0,mem3.2.2.bmp,mem1.1.2.bmp,mem3.2.3.bmp
1334,ACC018,mem,resp,824,1,mem1.3.2.bmp,mem2.3.3.bmp,mem3.3.2.bmp
1335,ACC018,mem,resp,857,1,mem3.3.1.bmp,mem1.3.1.bmp,mem1.3.1.bmp
1336,ACC018,mem,resp,1281,1,mem3.3.3.bmp,mem3.1.2.bmp,mem3.1.2.bmp
1337,ACC018,mem,resp,905,1,mem3.1.1.bmp,mem2.1.2.bmp,mem1.1.3.bmp
1338,ACC018,mem,resp,747,1,mem2.2.1.bmp,mem2.2.2.bmp,mem2.2.1.bmp
1339,ACC018,mem,resp,771,1,mem3.2.1.bmp,mem3.3.2.bmp,mem3.2.1.bmp
1340,ACC018,mem,resp,964,1,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp
1341,ACC018,mem,resp,796,1,mem1.2.3.bmp,mem2.1.1.bmp,mem2.1.1.bmp
1342,ACC018,mem,resp,849,1,mem1.2.1.bmp,mem1.3.2.bmp,mem1.2.1.bmp
1343,ACC018,mem,resp,873,0,mem2.3.3.bmp,mem1.3.1.bmp,mem2.2.3.bmp
1344,ACC018,mem,resp,1268,1,mem3.3.2.bmp,mem2.2.1.bmp,mem3.3.3.bmp
1345,ACC018,mem,resp,961,1,mem2.1.1.bmp,mem1.1.3.bmp,mem1.2.3.bmp
1346,ACC018,mem,resp,995,1,mem3.1.3.bmp,mem3.1.1.bmp,mem3.1.3.bmp
1347,ACC018,mem,resp,1375,1,mem3.2.2.bmp,mem2.2.2.bmp,mem2.2.3.bmp
1348,ACC018,mem,resp,785,1,mem2.2.1.bmp,mem3.2.3.bmp,mem1.2.2.bmp
1349,ACC018,mem,resp,1016,1,mem2.1.3.bmp,mem2.3.1.bmp,mem2.3.1.bmp
1350,ACC018,mem,resp,1001,0,mem2.1.1.bmp,mem2.3.2.bmp,mem3.1.3.bmp
1351,ACC018,mem,resp,1056,1,mem3.2.1.bmp,mem2.1.2.bmp,mem2.1.2.bmp
1352,ACC018,mem,resp,898,1,mem3.1.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
1353,ACC018,mem,resp,1351,1,mem3.1.2.bmp,mem1.2.2.bmp,mem3.1.2.bmp
1354,ACC018,mem,resp,947,0,mem2.3.2.bmp,mem3.2.2.bmp,mem2.3.2.bmp
1355,ACC018,mem,resp,891,0,mem1.3.3.bmp,mem3.2.1.bmp,mem2.2.1.bmp
1356,ACC018,mem,resp,842,1,mem2.2.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
1357,ACC018,mem,resp,1027,0,mem1.1.3.bmp,mem2.3.3.bmp,mem1.2.3.bmp
1358,ACC018,mem,resp,633,0,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp
1359,ACC018,mem,resp,836,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp
1360,ACC018,mem,resp,2298,1,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp
1361,ACC018,mem,resp,811,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp
1362,ACC018,mem,resp,905,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
1363,ACC018,mem,resp,696,0,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp
1364,ACC018,mem,resp,1261,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp
1365,ACC018,mem,resp,885,0,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp
1366,ACC018,mem,resp,956,0,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp
